img,link,skin;
/images/champion/skins/portrait/ziggs-snow-day.jpg,/league-of-legends/skin/ziggs-snow-day-547,Snow Day Ziggs;
/images/champion/skins/portrait/nami-classic.jpg,/league-of-legends/skin/nami-classic-287,Classic Nami;
/images/champion/skins/portrait/nami-koi.jpg,/league-of-legends/skin/nami-koi-542,Koi Nami;
/images/champion/skins/portrait/varus-arclight.jpg,/league-of-legends/skin/varus-arclight-540,Arclight Varus;
/images/champion/skins/portrait/nocturne-eternum.jpg,/league-of-legends/skin/nocturne-eternum-541,Eternum Nocturne;
/images/champion/skins/portrait/darius-bioforge.jpg,/league-of-legends/skin/darius-bioforge-81,Bioforge Darius;
/images/champion/skins/portrait/lulu-dragon-trainer.jpg,/league-of-legends/skin/lulu-dragon-trainer-242,Dragon Trainer Lulu;
/images/champion/skins/portrait/zed-classic.jpg,/league-of-legends/skin/zed-classic-526,Classic Zed;
/images/champion/skins/portrait/zed-shockblade.jpg,/league-of-legends/skin/zed-shockblade-527,Shockblade Zed;
/images/champion/skins/portrait/janna-victorious.jpg,/league-of-legends/skin/janna-victorious-167,Victorious Janna;
/images/champion/skins/portrait/brand-zombie.jpg,/league-of-legends/skin/brand-zombie-56,Zombie Brand;
/images/champion/skins/portrait/elise-classic.jpg,/league-of-legends/skin/elise-classic-93,Classic Elise;
/images/champion/skins/portrait/elise-death-blossom.jpg,/league-of-legends/skin/elise-death-blossom-94,Death Blossom Elise;
/images/champion/skins/portrait/fiora-headmistress.jpg,/league-of-legends/skin/fiora-headmistress-115,Headmistress Fiora;
/images/champion/skins/portrait/hecarim-headless.jpg,/league-of-legends/skin/hecarim-headless-152,Headless Hecarim;
/images/champion/skins/portrait/maokai-haunted.jpg,/league-of-legends/skin/maokai-haunted-263,Haunted Maokai;
/images/champion/skins/portrait/ryze-pirate.jpg,/league-of-legends/skin/ryze-pirate-367,Pirate Ryze;
/images/champion/skins/portrait/twisted-fate-underworld.jpg,/league-of-legends/skin/twisted-fate-underworld-461,Underworld Twisted Fate;
/images/champion/skins/portrait/tristana-rocket-girl.jpg,/league-of-legends/skin/tristana-rocket-girl-444,Rocket Girl Tristana;
/images/champion/skins/portrait/riven-championship.jpg,/league-of-legends/skin/riven-championship-355,Championship Riven;
/images/champion/skins/portrait/chogath-battlecast-prime.jpg,/league-of-legends/skin/chogath-battlecast-prime-72,Battlecast Prime Cho'Gath;
/images/champion/skins/portrait/olaf-pentakill.jpg,/league-of-legends/skin/olaf-pentakill-319,Pentakill Olaf;
/images/champion/skins/portrait/khazix-classic.jpg,/league-of-legends/skin/khazix-classic-215,Classic Kha'Zix;
/images/champion/skins/portrait/khazix-mecha.jpg,/league-of-legends/skin/khazix-mecha-216,Mecha Kha'Zix;
/images/champion/skins/portrait/tryndamere-sultan.jpg,/league-of-legends/skin/tryndamere-sultan-453,Sultan Tryndamere;
/images/champion/skins/portrait/gragas-oktoberfest.jpg,/league-of-legends/skin/gragas-oktoberfest-143,Oktoberfest Gragas;
/images/champion/skins/portrait/jax-nemesis.jpg,/league-of-legends/skin/jax-nemesis-180,Nemesis Jax;
/images/champion/skins/portrait/gangplank-special-forces.jpg,/league-of-legends/skin/gangplank-special-forces-130,Special Forces Gangplank;
/images/champion/skins/portrait/syndra-classic.jpg,/league-of-legends/skin/syndra-classic-420,Classic Syndra;
/images/champion/skins/portrait/syndra-justicar.jpg,/league-of-legends/skin/syndra-justicar-421,Justicar Syndra;
/images/champion/skins/portrait/nautilus-astro.jpg,/league-of-legends/skin/nautilus-astro-296,AstroNautilus;
/images/champion/skins/portrait/ziggs-pool-party.jpg,/league-of-legends/skin/ziggs-pool-party-531,Pool Party Ziggs;
/images/champion/skins/portrait/sona-arcade.jpg,/league-of-legends/skin/sona-arcade-412,Arcade Sona;
/images/champion/skins/portrait/rengar-classic.jpg,/league-of-legends/skin/rengar-classic-349,Classic Rengar;
/images/champion/skins/portrait/rengar-headhunter.jpg,/league-of-legends/skin/rengar-headhunter-350,Headhunter Rengar;
/images/champion/skins/portrait/graves-riot.jpg,/league-of-legends/skin/graves-riot-148,Riot Graves;
/images/champion/skins/portrait/nasus-riot-k-9.jpg,/league-of-legends/skin/nasus-riot-k-9-292,Riot K-9 Nasus;
/images/champion/skins/portrait/rammus-full-metal.jpg,/league-of-legends/skin/rammus-full-metal-343,Full Metal Rammus;
/images/champion/skins/portrait/diana-classic.jpg,/league-of-legends/skin/diana-classic-82,Classic Diana;
/images/champion/skins/portrait/diana-dark-valkyrie.jpg,/league-of-legends/skin/diana-dark-valkyrie-83,Dark Valkyrie Diana;
/images/champion/skins/portrait/dr-mundo-rageborn.jpg,/league-of-legends/skin/dr-mundo-rageborn-90,Rageborn Mundo;
/images/champion/skins/portrait/lee-sin-muay-thai.jpg,/league-of-legends/skin/lee-sin-muay-thai-234,Muay Thai Lee Sin;
/images/champion/skins/portrait/zyra-classic.jpg,/league-of-legends/skin/zyra-classic-537,Classic Zyra;
/images/champion/skins/portrait/zyra-wildfire.jpg,/league-of-legends/skin/zyra-wildfire-538,Wildfire Zyra;
/images/champion/skins/portrait/cassiopeia-mythic.jpg,/league-of-legends/skin/cassiopeia-mythic-66,Mythic Cassiopeia;
/images/champion/skins/portrait/alistar-infernal.jpg,/league-of-legends/skin/alistar-infernal-18,Infernal Alistar;
/images/champion/skins/portrait/xerath-scorched-earth.jpg,/league-of-legends/skin/xerath-scorched-earth-517,Scorched Earth Xerath;
/images/champion/skins/portrait/ahri-foxfire.jpg,/league-of-legends/skin/ahri-foxfire-4,Foxfire Ahri;
/images/champion/skins/portrait/malphite-glacial.jpg,/league-of-legends/skin/malphite-glacial-253,Glacial Malphite;
/images/champion/skins/portrait/singed-augmented.jpg,/league-of-legends/skin/singed-augmented-392,Augmented Singed;
/images/champion/skins/portrait/teemo-panda.jpg,/league-of-legends/skin/teemo-panda-437,Panda Teemo;
/images/champion/skins/portrait/jayce-classic.jpg,/league-of-legends/skin/jayce-classic-181,Classic Jayce;
/images/champion/skins/portrait/jayce-full-metal.jpg,/league-of-legends/skin/jayce-full-metal-182,Full Metal Jayce;
/images/champion/skins/portrait/ezreal-pulsefire.jpg,/league-of-legends/skin/ezreal-pulsefire-104,Pulsefire Ezreal;
/images/champion/skins/portrait/heimerdinger-blast-zone.jpg,/league-of-legends/skin/heimerdinger-blast-zone-155,Blast Zone Heimerdinger;
/images/champion/skins/portrait/draven-soul-reaver.jpg,/league-of-legends/skin/draven-soul-reaver-92,Soul Reaver Draven;
/images/champion/skins/portrait/draven-classic.jpg,/league-of-legends/skin/draven-classic-91,Classic Draven;
/images/champion/skins/portrait/pantheon-glaive-warrior.jpg,/league-of-legends/skin/pantheon-glaive-warrior-329,Glaive Warrior Pantheon;
/images/champion/skins/portrait/amumu-sad-robot.jpg,/league-of-legends/skin/amumu-sad-robot-26,Sad Robot Amumu;
/images/champion/skins/portrait/shyvana-darkflame.jpg,/league-of-legends/skin/shyvana-darkflame-386,Darkflame Shyvana;
/images/champion/skins/portrait/darius-classic.jpg,/league-of-legends/skin/darius-classic-79,Classic Darius;
/images/champion/skins/portrait/darius-lord.jpg,/league-of-legends/skin/darius-lord-80,Lord Darius;
/images/champion/skins/portrait/morgana-blackthorn.jpg,/league-of-legends/skin/morgana-blackthorn-286,Blackthorn Morgana;
/images/champion/skins/portrait/swain-tyrant.jpg,/league-of-legends/skin/swain-tyrant-419,Tyrant Swain;
/images/champion/skins/portrait/varus-classic.jpg,/league-of-legends/skin/varus-classic-475,Classic Varus;
/images/champion/skins/portrait/varus-blight-crystal.jpg,/league-of-legends/skin/varus-blight-crystal-476,Blight Crystal Varus;
/images/champion/skins/portrait/irelia-frostblade.jpg,/league-of-legends/skin/irelia-frostblade-162,Frostblade Irelia;
/images/champion/skins/portrait/renekton-rune-wars.jpg,/league-of-legends/skin/renekton-rune-wars-348,Rune Wars Renekton;
/images/champion/skins/portrait/galio-gatekeeper.jpg,/league-of-legends/skin/galio-gatekeeper-124,Gatekeeper Galio;
/images/champion/skins/portrait/hecarim-classic.jpg,/league-of-legends/skin/hecarim-classic-149,Classic Hecarim;
/images/champion/skins/portrait/hecarim-blood-knight.jpg,/league-of-legends/skin/hecarim-blood-knight-150,Blood Knight Hecarim;
/images/champion/skins/portrait/hecarim-reaper.jpg,/league-of-legends/skin/hecarim-reaper-151,Reaper Hecarim;
/images/champion/skins/portrait/shen-warlord.jpg,/league-of-legends/skin/shen-warlord-382,Warlord Shen;
/images/champion/skins/portrait/riven-battle-bunny.jpg,/league-of-legends/skin/riven-battle-bunny-354,Battle Bunny Riven;
/images/champion/skins/portrait/graves-mafia.jpg,/league-of-legends/skin/graves-mafia-147,Mafia Graves;
/images/champion/skins/portrait/fizz-fisherman.jpg,/league-of-legends/skin/fizz-fisherman-119,Fisherman Fizz;
/images/champion/skins/portrait/kogmaw-jurassic.jpg,/league-of-legends/skin/kogmaw-jurassic-224,Jurassic Kog'Maw;
/images/champion/skins/portrait/lulu-classic.jpg,/league-of-legends/skin/lulu-classic-239,Classic Lulu;
/images/champion/skins/portrait/lulu-bittersweet.jpg,/league-of-legends/skin/lulu-bittersweet-240,Bittersweet Lulu;
/images/champion/skins/portrait/lulu-wicked.jpg,/league-of-legends/skin/lulu-wicked-241,Wicked Lulu;
/images/champion/skins/portrait/urgot-battlecast.jpg,/league-of-legends/skin/urgot-battlecast-474,Battlecast Urgot;
/images/champion/skins/portrait/gragas-vandal.jpg,/league-of-legends/skin/gragas-vandal-142,Vandal Gragas;
/images/champion/skins/portrait/fiora-classic.jpg,/league-of-legends/skin/fiora-classic-112,Classic Fiora;
/images/champion/skins/portrait/fiora-royal-guard.jpg,/league-of-legends/skin/fiora-royal-guard-113,Royal Guard Fiora;
/images/champion/skins/portrait/fiora-nightraven.jpg,/league-of-legends/skin/fiora-nightraven-114,Nightraven Fiora;
/images/champion/skins/portrait/orianna-bladecraft.jpg,/league-of-legends/skin/orianna-bladecraft-323,Bladecraft Orianna;
/images/champion/skins/portrait/ryze-dark-crystal.jpg,/league-of-legends/skin/ryze-dark-crystal-366,Dark Crystal Ryze;
/images/champion/skins/portrait/nautilus-classic.jpg,/league-of-legends/skin/nautilus-classic-293,Classic Nautilus;
/images/champion/skins/portrait/nautilus-abyssal.jpg,/league-of-legends/skin/nautilus-abyssal-294,Abyssal Nautilus;
/images/champion/skins/portrait/nautilus-subterranean.jpg,/league-of-legends/skin/nautilus-subterranean-295,Subterranean Nautilus;
/images/champion/skins/portrait/vayne-heartseeker.jpg,/league-of-legends/skin/vayne-heartseeker-482,Heartseeker Vayne;
/images/champion/skins/portrait/leona-iron-solari.jpg,/league-of-legends/skin/leona-iron-solari-238,Iron Solari Leona;
/images/champion/skins/portrait/master-yi-headhunter.jpg,/league-of-legends/skin/master-yi-headhunter-269,Headhunter Master Yi;
/images/champion/skins/portrait/poppy-scarlet-hammer.jpg,/league-of-legends/skin/poppy-scarlet-hammer-336,Scarlet Hammer Poppy;
/images/champion/skins/portrait/ziggs-classic.jpg,/league-of-legends/skin/ziggs-classic-528,Classic Ziggs;
/images/champion/skins/portrait/ziggs-mad-scientist.jpg,/league-of-legends/skin/ziggs-mad-scientist-529,Mad Scientist Ziggs;
/images/champion/skins/portrait/ziggs-major.jpg,/league-of-legends/skin/ziggs-major-530,Major Ziggs;
/images/champion/skins/portrait/sejuani-classic.jpg,/league-of-legends/skin/sejuani-classic-368,Classic Sejuani;
/images/champion/skins/portrait/sejuani-sabretusk.jpg,/league-of-legends/skin/sejuani-sabretusk-369,Sabretusk Sejuani;
/images/champion/skins/portrait/sejuani-darkrider.jpg,/league-of-legends/skin/sejuani-darkrider-370,Darkrider Sejuani;
/images/champion/skins/portrait/lee-sin-dragon-fist.jpg,/league-of-legends/skin/lee-sin-dragon-fist-233,Dragon Fist Lee Sin;
/images/champion/skins/portrait/sona-guqin.jpg,/league-of-legends/skin/sona-guqin-411,Guqin Sona;
/images/champion/skins/portrait/talon-dragonblade.jpg,/league-of-legends/skin/talon-dragonblade-425,Dragonblade Talon;
/images/champion/skins/portrait/wukong-jade-dragon.jpg,/league-of-legends/skin/wukong-jade-dragon-513,Jade Dragon Wukong;
/images/champion/skins/portrait/katarina-sandstorm.jpg,/league-of-legends/skin/katarina-sandstorm-202,Sandstorm Katarina;
/images/champion/skins/portrait/veigar-superb-villain.jpg,/league-of-legends/skin/veigar-superb-villain-489,Superb Villain Veigar;
/images/champion/skins/portrait/caitlyn-arctic-warfare.jpg,/league-of-legends/skin/caitlyn-arctic-warfare-61,Arctic Warfare Caitlyn;
/images/champion/skins/portrait/kennen-arctic-ops.jpg,/league-of-legends/skin/kennen-arctic-ops-214,Arctic Ops Kennen;
/images/champion/skins/portrait/viktor-classic.jpg,/league-of-legends/skin/viktor-classic-490,Classic Viktor;
/images/champion/skins/portrait/viktor-full-machine.jpg,/league-of-legends/skin/viktor-full-machine-491,Full Machine Viktor;
/images/champion/skins/portrait/viktor-prototype.jpg,/league-of-legends/skin/viktor-prototype-492,Prototype Viktor;
/images/champion/skins/portrait/ahri-classic.jpg,/league-of-legends/skin/ahri-classic-1,Classic Ahri;
/images/champion/skins/portrait/ahri-dynasty.jpg,/league-of-legends/skin/ahri-dynasty-2,Dynasty Ahri;
/images/champion/skins/portrait/ahri-midnight.jpg,/league-of-legends/skin/ahri-midnight-3,Midnight Ahri;
/images/champion/skins/portrait/gangplank-toy-soldier.jpg,/league-of-legends/skin/gangplank-toy-soldier-129,Toy Soldier Gangplank;
/images/champion/skins/portrait/heimerdinger-snowmerdinger.jpg,/league-of-legends/skin/heimerdinger-snowmerdinger-157,Snowmerdinger;
/images/champion/skins/portrait/leblanc-mistletoe.jpg,/league-of-legends/skin/leblanc-mistletoe-229,Mistletoe LeBlanc;
/images/champion/skins/portrait/maokai-festive.jpg,/league-of-legends/skin/maokai-festive-262,Festive Maokai;
/images/champion/skins/portrait/janna-frost-queen.jpg,/league-of-legends/skin/janna-frost-queen-166,Frost Queen Janna;
/images/champion/skins/portrait/warwick-hyena.jpg,/league-of-legends/skin/warwick-hyena-509,Hyena Warwick;
/images/champion/skins/portrait/akali-silverfang.jpg,/league-of-legends/skin/akali-silverfang-11,Silverfang Akali;
/images/champion/skins/portrait/lux-imperial.jpg,/league-of-legends/skin/lux-imperial-247,Imperial Lux;
/images/champion/skins/portrait/volibear-classic.jpg,/league-of-legends/skin/volibear-classic-499,Classic Volibear;
/images/champion/skins/portrait/volibear-thunder-lord.jpg,/league-of-legends/skin/volibear-thunder-lord-500,Thunder Lord Volibear;
/images/champion/skins/portrait/volibear-northern-storm.jpg,/league-of-legends/skin/volibear-northern-storm-501,Northern Storm Volibear;
/images/champion/skins/portrait/twisted-fate-musketeer.jpg,/league-of-legends/skin/twisted-fate-musketeer-460,Musketeer Twisted Fate;
/images/champion/skins/portrait/vladimir-blood-lord.jpg,/league-of-legends/skin/vladimir-blood-lord-498,Blood Lord Vladimir;
/images/champion/skins/portrait/fizz-atlantean.jpg,/league-of-legends/skin/fizz-atlantean-117,Atlantean Fizz;
/images/champion/skins/portrait/ashe-amethyst.jpg,/league-of-legends/skin/ashe-amethyst-45,Amethyst Ashe;
/images/champion/skins/portrait/fizz-classic.jpg,/league-of-legends/skin/fizz-classic-116,Classic Fizz;
/images/champion/skins/portrait/fizz-tundra.jpg,/league-of-legends/skin/fizz-tundra-118,Tundra Fizz;
/images/champion/skins/portrait/jax-temple.jpg,/league-of-legends/skin/jax-temple-179,Temple Jax;
/images/champion/skins/portrait/shaco-asylum.jpg,/league-of-legends/skin/shaco-asylum-376,Asylum Shaco;
/images/champion/skins/portrait/chogath-jurassic.jpg,/league-of-legends/skin/chogath-jurassic-71,Jurassic Cho'Gath;
/images/champion/skins/portrait/miss-fortune-mafia.jpg,/league-of-legends/skin/miss-fortune-mafia-276,Mafia Miss Fortune;
/images/champion/skins/portrait/shyvana-classic.jpg,/league-of-legends/skin/shyvana-classic-383,Classic Shyvana;
/images/champion/skins/portrait/shyvana-boneclaw.jpg,/league-of-legends/skin/shyvana-boneclaw-384,Boneclaw Shyvana;
/images/champion/skins/portrait/shyvana-ironscale.jpg,/league-of-legends/skin/shyvana-ironscale-385,Ironscale Shyvana;
/images/champion/skins/portrait/fiddlesticks-surprise-party.jpg,/league-of-legends/skin/fiddlesticks-surprise-party-111,Surprise Party Fiddlesticks;
/images/champion/skins/portrait/annie-franken-tibbers.jpg,/league-of-legends/skin/annie-franken-tibbers-38,FrankenTibbers Annie;
/images/champion/skins/portrait/blitzcrank-definitely-not.jpg,/league-of-legends/skin/blitzcrank-definitely-not-51,Definitely Not Blitzcrank;
/images/champion/skins/portrait/graves-classic.jpg,/league-of-legends/skin/graves-classic-144,Classic Graves;
/images/champion/skins/portrait/graves-hired-gun.jpg,/league-of-legends/skin/graves-hired-gun-145,Hired Gun Graves;
/images/champion/skins/portrait/graves-jailbreak.jpg,/league-of-legends/skin/graves-jailbreak-146,Jailbreak Graves;
/images/champion/skins/portrait/nidalee-bewitching.jpg,/league-of-legends/skin/nidalee-bewitching-302,Bewitching Nidalee;
/images/champion/skins/portrait/nocturne-haunting.jpg,/league-of-legends/skin/nocturne-haunting-307,Haunting Nocturne;
/images/champion/skins/portrait/teemo-super.jpg,/league-of-legends/skin/teemo-super-436,Super Teemo;
/images/champion/skins/portrait/brand-cryocore.jpg,/league-of-legends/skin/brand-cryocore-55,Cryocore Brand;
/images/champion/skins/portrait/caitlyn-officer.jpg,/league-of-legends/skin/caitlyn-officer-62,Officer Caitlyn;
/images/champion/skins/portrait/irelia-infiltrator.jpg,/league-of-legends/skin/irelia-infiltrator-161,Infiltrator Irelia;
/images/champion/skins/portrait/xerath-classic.jpg,/league-of-legends/skin/xerath-classic-514,Classic Xerath;
/images/champion/skins/portrait/xerath-battlecast.jpg,/league-of-legends/skin/xerath-battlecast-515,Battlecast Xerath;
/images/champion/skins/portrait/xerath-runeborn.jpg,/league-of-legends/skin/xerath-runeborn-516,Runeborn Xerath;
/images/champion/skins/portrait/xin-zhao-winged-hussar.jpg,/league-of-legends/skin/xin-zhao-winged-hussar-522,Winged Hussar Xin Zhao;
/images/champion/skins/portrait/alistar-unchained.jpg,/league-of-legends/skin/alistar-unchained-17,Unchained Alistar;
/images/champion/skins/portrait/kogmaw-deep-sea.jpg,/league-of-legends/skin/kogmaw-deep-sea-223,Deep Sea Kog'Maw;
/images/champion/skins/portrait/malzahar-overlord.jpg,/league-of-legends/skin/malzahar-overlord-258,Overlord Malzahar;
/images/champion/skins/portrait/riven-classic.jpg,/league-of-legends/skin/riven-classic-351,Classic Riven;
/images/champion/skins/portrait/riven-crimson-elite.jpg,/league-of-legends/skin/riven-crimson-elite-352,Crimson Elite Riven;
/images/champion/skins/portrait/riven-redeemed.jpg,/league-of-legends/skin/riven-redeemed-353,Redeemed Riven;
/images/champion/skins/portrait/annie-reverse.jpg,/league-of-legends/skin/annie-reverse-39,Reverse Annie;
/images/champion/skins/portrait/karthus-pentakill.jpg,/league-of-legends/skin/karthus-pentakill-190,Pentakill Karthus;
/images/champion/skins/portrait/singed-mad-scientist.jpg,/league-of-legends/skin/singed-mad-scientist-391,Mad Scientist Singed;
/images/champion/skins/portrait/sivir-pax.jpg,/league-of-legends/skin/sivir-pax-403,PAX Sivir;
/images/champion/skins/portrait/nunu-amp-willump-demolisher.jpg,/league-of-legends/skin/nunu-amp-willump-demolisher-314,Demolisher Nunu &amp; Willump
/images/champion/skins/portrait/talon-classic.jpg,/league-of-legends/skin/talon-classic-422,Classic Talon;
/images/champion/skins/portrait/talon-renegade.jpg,/league-of-legends/skin/talon-renegade-423,Renegade Talon;
/images/champion/skins/portrait/talon-crimson-elite.jpg,/league-of-legends/skin/talon-crimson-elite-424,Crimson Elite Talon;
/images/champion/skins/portrait/vayne-dragonslayer.jpg,/league-of-legends/skin/vayne-dragonslayer-481,Dragonslayer Vayne;
/images/champion/skins/portrait/jarvan-iv-victorious.jpg,/league-of-legends/skin/jarvan-iv-victorious-172,Victorious Jarvan;
/images/champion/skins/portrait/kayle-judgement.jpg,/league-of-legends/skin/kayle-judgement-208,Judgement Kayle;
/images/champion/skins/portrait/garen-rugged.jpg,/league-of-legends/skin/garen-rugged-136,Rugged Garen;
/images/champion/skins/portrait/malphite-obsidian.jpg,/league-of-legends/skin/malphite-obsidian-252,Obsidian Malphite;
/images/champion/skins/portrait/skarner-classic.jpg,/league-of-legends/skin/skarner-classic-404,Classic Skarner;
/images/champion/skins/portrait/skarner-sandscourge.jpg,/league-of-legends/skin/skarner-sandscourge-405,Sandscourge Skarner;
/images/champion/skins/portrait/skarner-earthrune.jpg,/league-of-legends/skin/skarner-earthrune-406,Earthrune Skarner;
/images/champion/skins/portrait/taric-bloodstone.jpg,/league-of-legends/skin/taric-bloodstone-429,Bloodstone Taric;
/images/champion/skins/portrait/pantheon-full-metal.jpg,/league-of-legends/skin/pantheon-full-metal-328,Full Metal Pantheon;
/images/champion/skins/portrait/tryndamere-demonblade.jpg,/league-of-legends/skin/tryndamere-demonblade-452,Demonblade Tryndamere;
/images/champion/skins/portrait/tristana-buccaneer.jpg,/league-of-legends/skin/tristana-buccaneer-443,Buccaneer Tristana;
/images/champion/skins/portrait/jarvan-iv-darkforge.jpg,/league-of-legends/skin/jarvan-iv-darkforge-171,Darkforge Jarvan;
/images/champion/skins/portrait/renekton-bloodfury.jpg,/league-of-legends/skin/renekton-bloodfury-347,Bloodfury Renekton;
/images/champion/skins/portrait/wukong-classic.jpg,/league-of-legends/skin/wukong-classic-510,Classic Wukong;
/images/champion/skins/portrait/wukong-volcanic.jpg,/league-of-legends/skin/wukong-volcanic-511,Volcanic Wukong;
/images/champion/skins/portrait/wukong-general.jpg,/league-of-legends/skin/wukong-general-512,General Wukong;
/images/champion/skins/portrait/amumu-little-knight.jpg,/league-of-legends/skin/amumu-little-knight-25,Little Knight Amumu;
/images/champion/skins/portrait/sion-warmonger.jpg,/league-of-legends/skin/sion-warmonger-397,Warmonger Sion;
/images/champion/skins/portrait/kassadin-harbinger.jpg,/league-of-legends/skin/kassadin-harbinger-195,Harbinger Kassadin;
/images/champion/skins/portrait/leona-defender.jpg,/league-of-legends/skin/leona-defender-236,Defender Leona;
/images/champion/skins/portrait/leona-valkyrie.jpg,/league-of-legends/skin/leona-valkyrie-237,Valkyrie Leona;
/images/champion/skins/portrait/leona-classic.jpg,/league-of-legends/skin/leona-classic-235,Classic Leona;
/images/champion/skins/portrait/akali-blood-moon.jpg,/league-of-legends/skin/akali-blood-moon-10,Blood Moon Akali;
/images/champion/skins/portrait/veigar-baron-von.jpg,/league-of-legends/skin/veigar-baron-von-488,Baron Von Veigar;
/images/champion/skins/portrait/tryndamere-viking.jpg,/league-of-legends/skin/tryndamere-viking-451,Viking Tryndamere;
/images/champion/skins/portrait/yorick-classic.jpg,/league-of-legends/skin/yorick-classic-523,Classic Yorick;
/images/champion/skins/portrait/yorick-undertaker.jpg,/league-of-legends/skin/yorick-undertaker-524,Undertaker Yorick;
/images/champion/skins/portrait/yorick-pentakill.jpg,/league-of-legends/skin/yorick-pentakill-525,Pentakill Yorick;
/images/champion/skins/portrait/dr-mundo-executioner.jpg,/league-of-legends/skin/dr-mundo-executioner-89,Executioner Mundo;
/images/champion/skins/portrait/lux-commando.jpg,/league-of-legends/skin/lux-commando-246,Commando Lux;
/images/champion/skins/portrait/nocturne-ravager.jpg,/league-of-legends/skin/nocturne-ravager-306,Ravager Nocturne;
/images/champion/skins/portrait/shen-blood-moon.jpg,/league-of-legends/skin/shen-blood-moon-381,Blood Moon Shen;
/images/champion/skins/portrait/orianna-classic.jpg,/league-of-legends/skin/orianna-classic-320,Classic Orianna;
/images/champion/skins/portrait/orianna-gothic.jpg,/league-of-legends/skin/orianna-gothic-321,Gothic Orianna;
/images/champion/skins/portrait/orianna-sewn-chaos.jpg,/league-of-legends/skin/orianna-sewn-chaos-322,Sewn Chaos Orianna;
/images/champion/skins/portrait/annie-frostfire.jpg,/league-of-legends/skin/annie-frostfire-37,Frostfire Annie;
/images/champion/skins/portrait/miss-fortune-road-warrior.jpg,/league-of-legends/skin/miss-fortune-road-warrior-275,Road Warrior Miss Fortune;
/images/champion/skins/portrait/rammus-ninja.jpg,/league-of-legends/skin/rammus-ninja-342,Ninja Rammus;
/images/champion/skins/portrait/twisted-fate-high-noon.jpg,/league-of-legends/skin/twisted-fate-high-noon-459,High Noon Twisted Fate;
/images/champion/skins/portrait/caitlyn-safari.jpg,/league-of-legends/skin/caitlyn-safari-60,Safari Caitlyn;
/images/champion/skins/portrait/jax-jaximus.jpg,/league-of-legends/skin/jax-jaximus-178,Jaximus;
/images/champion/skins/portrait/mordekaiser-lord.jpg,/league-of-legends/skin/mordekaiser-lord-281,Lord Mordekaiser;
/images/champion/skins/portrait/vayne-classic.jpg,/league-of-legends/skin/vayne-classic-478,Classic Vayne;
/images/champion/skins/portrait/vayne-vindicator.jpg,/league-of-legends/skin/vayne-vindicator-479,Vindicator Vayne;
/images/champion/skins/portrait/vayne-aristocratic.jpg,/league-of-legends/skin/vayne-aristocratic-480,Aristocrat Vayne;
/images/champion/skins/portrait/ryze-tribal.jpg,/league-of-legends/skin/ryze-tribal-361,Tribal Ryze;
/images/champion/skins/portrait/nunu-amp-willump-bot.jpg,/league-of-legends/skin/nunu-amp-willump-bot-313,Nunu &amp; Willump Bot
/images/champion/skins/portrait/rumble-classic.jpg,/league-of-legends/skin/rumble-classic-356,Classic Rumble;
/images/champion/skins/portrait/rumble-rumble-in-the-jungle.jpg,/league-of-legends/skin/rumble-rumble-in-the-jungle-357,Rumble in the Jungle;
/images/champion/skins/portrait/rumble-bilgerat.jpg,/league-of-legends/skin/rumble-bilgerat-358,Bilgerat Rumble;
/images/champion/skins/portrait/fiddlesticks-fiddle-me-timbers.jpg,/league-of-legends/skin/fiddlesticks-fiddle-me-timbers-110,Fiddle Me Timbers;
/images/champion/skins/portrait/nasus-dreadknight.jpg,/league-of-legends/skin/nasus-dreadknight-291,Dreadknight Nasus;
/images/champion/skins/portrait/teemo-cottontail.jpg,/league-of-legends/skin/teemo-cottontail-435,Cottontail Teemo;
/images/champion/skins/portrait/kayle-battleborn.jpg,/league-of-legends/skin/kayle-battleborn-207,Battleborn Kayle;
/images/champion/skins/portrait/brand-classic.jpg,/league-of-legends/skin/brand-classic-52,Classic Brand;
/images/champion/skins/portrait/brand-apocalyptic.jpg,/league-of-legends/skin/brand-apocalyptic-53,Apocalyptic Brand;
/images/champion/skins/portrait/brand-vandal.jpg,/league-of-legends/skin/brand-vandal-54,Vandal Brand;
"/images/champion/skins/portrait/gragas-gragas-esq.jpg,/league-of-legends/skin/gragas-gragas-esq-141,""Gragas, Esq.""";
/images/champion/skins/portrait/zilean-time-machine.jpg,/league-of-legends/skin/zilean-time-machine-536,Time Machine Zilean;
/images/champion/skins/portrait/corki-urfrider.jpg,/league-of-legends/skin/corki-urfrider-78,Urfrider Corki;
/images/champion/skins/portrait/lee-sin-classic.jpg,/league-of-legends/skin/lee-sin-classic-230,Classic Lee Sin;
/images/champion/skins/portrait/lee-sin-traditional.jpg,/league-of-legends/skin/lee-sin-traditional-231,Traditional Lee Sin;
/images/champion/skins/portrait/lee-sin-acolyte.jpg,/league-of-legends/skin/lee-sin-acolyte-232,Acolyte Lee Sin;
/images/champion/skins/portrait/kennen-kennen-m-d.jpg,/league-of-legends/skin/kennen-kennen-m-d-213,Kennen M.D.;
/images/champion/skins/portrait/shaco-workshop.jpg,/league-of-legends/skin/shaco-workshop-375,Workshop Shaco;
/images/champion/skins/portrait/warwick-firefang.jpg,/league-of-legends/skin/warwick-firefang-508,Firefang Warwick;
/images/champion/skins/portrait/malphite-marble.jpg,/league-of-legends/skin/malphite-marble-251,Marble Malphite;
